businessID,businessName,sector,sizeClass,yearsInBusiness,employees,annualRevenue,annualIncome,loanAmount,loanDuration,creditScore,defaultProbability,riskScore,debtToIncomeRatio,debtToEquityRatio,currentRatio,cashFlowStability,revenueVolatility,latePayments,anomalyFlag,fraudFlag,readinessScore,readinessTier,esgScoreE,esgScoreS,esgScoreG,esgComposite,esgTier,qfintrustComposite,loanDecision,registrationDate
SME_00522,Smart FarmInputs Hub,AgriTech,Small,14,9,692584.56,111755.16,346292.28,36,679,0.3115,31.15,3.099,1.36,2.59,0.79,0.213,0,0,0,57.64,B,61.18,67.98,74.78,67.98,B,62.81,APPROVE,2026-06-10
SME_00523,Rapid Electronics Partners,Retail,Medium,11,12,1060209.12,205441.2,530104.56,36,575,0.5008,50.08,2.58,2.43,1.79,0.39,0.283,1,0,0,55.28,B,51.89,57.66,63.43,57.66,B,56.47,CONDITIONAL REVIEW,2026-06-10
SME_00524,Rapid Delivery Works,Logistics,Small,13,41,2423379.6,330129.0,1211689.8,12,639,0.383,38.3,3.67,1.94,2.51,0.75,0.412,0,0,0,64.85,B,59.27,65.86,72.45,65.86,B,65.35,CONDITIONAL REVIEW,2026-06-10
SME_00525,Green Electronics Hub,Retail,Medium,6,10,949494.96,143721.36,474747.48,24,556,0.5353,53.53,3.303,2.22,1.8,0.4,0.238,1,0,0,44.02,C,46.2,51.33,56.46,51.33,B,47.67,CONDITIONAL REVIEW,2026-06-10
SME_00526,Nova FarmInputs Works,AgriTech,Medium,4,13,783303.36,168249.12,391651.68,12,667,0.33209999999999995,33.21,2.328,1.73,2.4,0.7,0.446,1,0,0,68.76,B,64.67,71.86,79.05,71.86,A,70.31,APPROVE,2026-06-10
SME_00527,Prime Fabric Solutions,Textile,Growth,7,3,491311.08,87597.48,245655.54,60,546,0.5528,55.28,2.804,2.95,1.66,0.33,0.128,1,1,0,43.6,C,52.38,58.2,64.02,58.2,B,50.9,CONDITIONAL REVIEW,2026-06-10
SME_00528,Green Accessories Textiles,Textile,Micro,12,7,604982.4,32228.52,302491.2,48,594,0.4657,46.57,9.386,2.16,1.92,0.46,0.232,1,0,0,52.41,B,56.49,62.77,69.05,62.77,B,57.59,CONDITIONAL REVIEW,2026-06-10
SME_00529,Fresh Payments Works,FinTech,Medium,13,19,1135793.88,420244.08,567896.94,36,768,0.14880000000000004,14.88,1.351,0.0,3.0,1.0,0.429,0,0,0,82.23,A,72.18,80.2,88.22,80.2,A,81.22,APPROVE,2026-06-10
SME_00530,Blue FarmInputs Foods,AgriTech,Medium,10,11,1136905.8,119381.28,568452.9,12,586,0.4809,48.09,4.762,2.24,2.11,0.56,0.333,1,0,0,52.91,B,53.24,59.16,65.08,59.16,B,56.03,CONDITIONAL REVIEW,2026-06-10
SME_00531,Green HealthServices Ventures,Healthcare,Growth,10,3,504552.6,102014.88,252276.3,48,686,0.29810000000000003,29.81,2.473,1.17,2.69,0.85,0.099,0,1,1,50.13,B,59.55,66.17,72.79,66.17,B,58.15,FRAUD REVIEW,2026-06-10
SME_00532,Bright Pharmacy Solutions,Healthcare,Growth,7,14,1909265.88,428381.04,954632.94,12,749,0.18320000000000003,18.32,2.228,1.19,2.76,0.88,0.399,0,0,0,71.12,A,70.65,78.5,86.35,78.5,A,74.81,APPROVE,2026-06-10
SME_00533,Urban ColdStorage Agro,AgriTech,Small,5,29,513864.6,29935.92,256932.3,24,511,0.616,61.6,8.583,2.95,1.5,0.25,0.221,1,0,0,38.23,C,42.41,47.12,51.83,47.12,C,42.67,REJECT,2026-06-10
SME_00534,Golden Warehousing Solutions,Logistics,Small,6,3,510140.88,32165.16,255070.44,60,504,0.6296999999999999,62.97,7.93,1.75,1.51,0.26,0.337,1,0,0,37.42,C,43.62,48.47,53.32,48.47,C,42.95,REJECT,2026-06-10
SME_00535,Blue Fashion Textiles,Retail,Micro,7,22,309670.44,26876.64,154835.22,36,575,0.5005999999999999,50.06,5.761,2.12,1.66,0.33,0.257,1,1,0,43.39,C,48.68,54.09,59.5,54.09,B,48.74,CONDITIONAL REVIEW,2026-06-10
SME_00536,Smart Plastic Care,Manufacturing,Growth,12,3,387440.88,60990.84,193720.44,36,582,0.4867,48.67,3.176,2.03,1.71,0.35,0.319,1,0,0,45.73,C,52.47,58.3,64.13,58.3,B,52.02,CONDITIONAL REVIEW,2026-06-10
SME_00537,Fresh ProcessedFood Traders,Food,Micro,8,16,745949.16,137683.2,372974.58,36,592,0.4689,46.89,2.709,2.03,1.66,0.33,0.238,1,0,0,45.11,C,48.38,53.75,59.13,53.75,B,49.43,CONDITIONAL REVIEW,2026-06-10
SME_00538,Prime Fashion Care,Retail,Medium,11,9,598493.88,36215.64,299246.94,48,472,0.6880999999999999,68.81,8.263,3.5,1.52,0.26,0.19,2,0,0,38.75,C,43.87,48.74,53.61,48.74,C,43.75,REJECT,2026-06-10
SME_00539,Fresh Fashion Works,Retail,Medium,0,3,258733.2,28554.72,129366.6,12,555,0.5363,53.63,4.53,1.99,1.33,0.16,0.367,1,0,0,44.27,C,49.39,54.88,60.37,54.88,B,49.58,CONDITIONAL REVIEW,2026-06-10
SME_00540,Bright LendingTech Ventures,FinTech,Small,11,12,962750.04,165704.52,481375.02,36,619,0.41990000000000005,41.99,2.905,2.12,2.23,0.62,0.248,1,0,0,56.44,B,48.95,54.39,59.83,54.39,B,55.41,CONDITIONAL REVIEW,2026-06-10
SME_00541,Secure Accessories Hub,Textile,Micro,7,18,1105526.16,-20906.52,552763.08,60,486,0.6623,66.23,9.9,3.14,1.0,0.0,0.221,1,1,0,29.81,D,40.11,44.57,49.03,44.57,C,37.19,REJECT,2026-06-10
SME_00542,Trust Beverage Care,Food,Micro,14,11,1153471.92,282862.56,576735.96,60,801,0.08850000000000002,8.85,2.039,0.02,2.79,0.89,0.482,0,1,0,67.78,B,78.92,87.69,96.46,87.69,A,77.73,APPROVE,2026-06-10
SME_00543,Rapid AccountingTech Agro,FinTech,Medium,7,13,2972506.2,1094709.24,1486253.1,48,813,0.06669999999999998,6.67,1.358,0.0,3.0,1.0,0.298,0,0,0,73.34,A,77.94,86.6,95.26,86.6,A,79.97,APPROVE,2026-06-10
SME_00544,Nova Garments Hub,Textile,Small,7,7,701848.56,117364.44,350924.28,60,535,0.5731999999999999,57.32,2.99,3.1,1.98,0.49,0.4,1,1,0,56.38,B,49.65,55.17,60.69,55.17,B,55.78,CONDITIONAL REVIEW,2026-06-10
SME_00545,Rapid Electronics Works,Retail,Micro,2,3,170598.6,18631.44,85299.3,48,479,0.6748000000000001,67.48,4.578,3.12,1.26,0.13,0.321,1,1,1,36.68,C,34.26,38.07,41.88,38.07,C,37.38,FRAUD REVIEW,2026-06-10
SME_00546,Secure Bakery Enterprises,Food,Medium,12,14,538066.44,102634.92,269033.22,24,656,0.35229999999999995,35.23,2.621,1.43,2.24,0.62,0.417,0,0,0,73.44,A,62.92,69.91,76.9,69.91,B,71.67,CONDITIONAL REVIEW,2026-06-10
SME_00547,Smart ColdStorage Agro,AgriTech,Micro,10,26,1301295.72,184117.68,650647.86,48,626,0.40680000000000005,40.68,3.534,2.4,2.15,0.57,0.227,1,0,0,48.49,C,56.41,62.68,68.95,62.68,B,55.59,CONDITIONAL REVIEW,2026-06-10
SME_00548,Ever Fashion Traders,Retail,Medium,13,18,928999.68,189767.4,464499.84,24,738,0.20389999999999997,20.39,2.448,0.37,2.82,0.91,0.154,0,0,0,54.21,B,75.08,83.42,91.76,83.42,A,68.81,APPROVE,2026-06-10
SME_00549,Smart Clinic Solutions,Healthcare,Small,1,3,363085.68,82609.92,181542.84,36,739,0.2015,20.15,2.198,0.42,2.51,0.75,0.293,0,0,0,57.9,B,63.5,70.56,77.62,70.56,A,64.23,APPROVE,2026-06-10
SME_00550,Future ProcessedFood Logistics,Food,Micro,3,4,174401.16,8812.68,87200.58,36,622,0.41400000000000003,41.4,9.895,1.72,1.94,0.47,0.373,1,0,1,50.33,B,56.12,62.36,68.6,62.36,B,56.34,FRAUD REVIEW,2026-06-10
SME_00551,Green Beverage Works,Food,Micro,13,5,330256.68,73901.52,165128.34,48,760,0.16349999999999998,16.35,2.234,0.06,2.98,0.99,0.27,0,1,0,61.85,B,70.86,78.73,86.6,78.73,A,70.29,APPROVE,2026-06-10
SME_00552,Green Grocery Textiles,Retail,Small,1,3,223358.16,4151.88,111679.08,48,569,0.5105999999999999,51.06,9.9,2.59,1.74,0.37,0.052,1,1,0,40.28,C,49.47,54.97,60.47,54.97,B,47.62,CONDITIONAL REVIEW,2026-06-10
SME_00553,Future LightManufacturing Hub,Manufacturing,Small,7,9,917870.88,104417.52,458935.44,60,679,0.31089999999999995,31.09,4.395,1.52,2.18,0.59,0.241,0,0,0,50.29,B,61.03,67.81,74.59,67.81,B,59.05,APPROVE,2026-06-10
SME_00554,Smart Dyeing Traders,Textile,Medium,6,11,344047.2,7226.28,172023.6,24,544,0.5564,55.64,9.9,2.72,1.0,0.0,0.083,1,1,0,42.27,C,54.89,60.99,67.09,60.99,B,51.63,CONDITIONAL REVIEW,2026-06-10
SME_00555,Ever Fashion Partners,Retail,Small,14,4,394367.88,78052.56,197183.94,60,675,0.31789999999999996,31.79,2.526,1.05,2.08,0.54,0.288,0,0,0,52.98,B,56.74,63.04,69.34,63.04,B,58.01,APPROVE,2026-06-10
SME_00556,Vertex Packaging Logistics,Manufacturing,Small,12,14,651052.56,195679.44,325526.28,12,742,0.1965,19.65,1.664,0.86,3.0,1.0,0.317,0,0,0,65.91,B,69.39,77.1,84.81,77.1,A,71.5,APPROVE,2026-06-10
SME_00557,Urban Packaging Solutions,Manufacturing,Micro,13,13,1915184.4,245804.04,957592.2,36,591,0.47030000000000005,47.03,3.896,2.17,1.47,0.23,0.211,1,0,1,37.4,C,49.9,55.44,60.98,55.44,B,46.42,FRAUD REVIEW,2026-06-10
SME_00558,Nova Bakery Logistics,Food,Micro,4,6,491304.96,46317.6,245652.48,24,515,0.6082000000000001,60.82,5.304,3.02,1.0,0.0,0.183,2,1,0,39.67,C,41.74,46.38,51.02,46.38,C,43.03,REJECT,2026-06-10
SME_00559,Urban SupplyChain Partners,Logistics,Growth,9,8,654588.6,154465.68,327294.3,48,724,0.22840000000000005,22.84,2.119,1.38,2.49,0.75,0.384,0,0,0,79.03,A,64.11,71.23,78.35,71.23,A,75.13,APPROVE,2026-06-10
SME_00560,Golden ProcessedFood Partners,Food,Micro,10,3,403164.72,48822.36,201582.36,36,529,0.5843,58.43,4.129,2.53,1.44,0.22,0.311,1,0,1,42.77,C,42.87,47.63,52.39,47.63,C,45.2,FRAUD REVIEW,2026-06-10
SME_00561,Blue HomeGoods Works,Retail,Growth,14,7,571226.52,42691.68,285613.26,60,551,0.5442,54.42,6.69,2.51,1.47,0.23,0.235,1,0,0,54.7,B,53.11,59.01,64.91,59.01,B,56.86,CONDITIONAL REVIEW,2026-06-10
SME_00562,Blue Plastic Digital,Manufacturing,Small,0,9,1149134.16,232227.6,574567.08,36,639,0.38439999999999996,38.44,2.474,1.52,1.92,0.46,0.429,0,0,0,55.71,B,54.74,60.82,66.9,60.82,B,58.27,CONDITIONAL REVIEW,2026-06-10
SME_00563,Fresh SMEFinance Foods,FinTech,Micro,14,10,1319101.8,432119.28,659550.9,24,724,0.22840000000000005,22.84,1.526,0.72,2.95,0.97,0.294,0,1,0,65.87,B,63.08,70.09,77.1,70.09,A,67.98,APPROVE,2026-06-10
SME_00564,Rapid Warehousing Studio,Logistics,Micro,5,11,827737.08,161734.44,413868.54,36,625,0.4082,40.82,2.559,1.83,2.0,0.5,0.29,1,0,1,40.23,C,52.01,57.79,63.57,57.79,B,49.01,FRAUD REVIEW,2026-06-10
SME_00565,Nova FleetServices Solutions,Logistics,Micro,2,10,624216.12,100065.12,312108.06,48,662,0.34119999999999995,34.12,3.119,1.69,1.92,0.46,0.452,0,0,0,56.78,B,53.52,59.47,65.42,59.47,B,58.12,APPROVE,2026-06-10
SME_00566,Green SupplyChain Textiles,Logistics,Medium,9,8,804079.44,218846.28,402039.72,48,738,0.2036,20.36,1.837,0.7,3.0,1.0,0.211,0,0,0,54.28,B,66.97,74.41,81.85,74.41,A,64.34,APPROVE,2026-06-10
SME_00567,Alpha HealthServices Logistics,Healthcare,Small,11,11,2156659.32,603648.48,1078329.66,24,804,0.08289999999999997,8.29,1.786,0.0,3.0,1.0,0.368,0,1,0,76.53,A,77.24,85.82,94.4,85.82,A,81.17,APPROVE,2026-06-10
SME_00568,Ever HomeGoods Mart,Retail,Small,2,16,442205.88,47192.28,221102.94,48,621,0.41590000000000005,41.59,4.685,1.88,1.69,0.34,0.103,1,0,0,44.64,C,56.82,63.13,69.44,63.13,B,53.89,CONDITIONAL REVIEW,2026-06-10
SME_00569,Trust ColdStorage Agro,AgriTech,Medium,1,9,487577.4,47353.2,243788.7,48,598,0.4586,45.86,5.148,2.09,1.73,0.36,0.438,1,1,0,75.77,A,62.52,69.47,76.42,69.47,B,72.62,CONDITIONAL REVIEW,2026-06-10
SME_00570,Secure ProcessedFood Solutions,Food,Small,13,11,535624.92,85563.12,267812.46,36,586,0.48050000000000004,48.05,3.13,1.99,2.05,0.53,0.178,1,0,0,42.52,C,53.33,59.26,65.19,59.26,B,50.89,CONDITIONAL REVIEW,2026-06-10
SME_00571,Blue FarmInputs Enterprises,AgriTech,Growth,14,8,211964.16,47027.4,105982.08,48,646,0.3718,37.18,2.254,1.96,2.44,0.72,0.431,1,0,0,61.77,B,61.3,68.11,74.92,68.11,B,64.94,CONDITIONAL REVIEW,2026-06-10
SME_00572,Rapid Payments Studio,FinTech,Growth,2,6,777573.72,324479.4,388786.86,48,802,0.08640000000000003,8.64,1.198,0.0,3.0,1.0,0.429,0,1,0,77.14,A,76.3,84.78,93.26,84.78,A,80.96,APPROVE,2026-06-10
SME_00573,Green ProcessedFood Traders,Food,Medium,13,12,866622.96,95768.16,433311.48,48,649,0.36560000000000004,36.56,4.525,1.61,2.09,0.54,0.372,1,0,0,59.33,B,61.24,68.05,74.86,68.05,B,63.69,CONDITIONAL REVIEW,2026-06-10
SME_00574,Alpha HealthServices Ventures,Healthcare,Medium,13,6,804013.92,125174.4,402006.96,60,704,0.2661,26.61,3.212,0.64,2.33,0.67,0.079,0,1,0,52.69,B,60.54,67.27,74.0,67.27,B,59.98,APPROVE,2026-06-10
SME_00575,Ever Fabric Agro,Textile,Medium,14,11,489269.64,64929.0,244634.82,60,681,0.3073,30.73,3.768,1.46,2.43,0.71,0.273,0,0,0,62.69,B,65.21,72.46,79.71,72.46,A,67.57,APPROVE,2026-06-10
SME_00576,Urban Beverage Enterprises,Food,Small,3,9,578325.48,5436.36,289162.74,48,475,0.6819,68.19,9.9,3.61,1.22,0.11,0.174,2,1,0,30.72,C,39.31,43.68,48.05,43.68,C,37.2,REJECT,2026-06-10
SME_00577,Ever Accessories Enterprises,Textile,Medium,8,8,712260.6,-7318.08,356130.3,24,528,0.5855,58.55,9.9,2.63,1.25,0.12,0.237,1,1,0,59.79,B,53.33,59.26,65.19,59.26,B,59.52,CONDITIONAL REVIEW,2026-06-10
SME_00578,Fresh FleetServices Traders,Logistics,Micro,14,7,642510.12,70806.84,321255.06,60,616,0.4256,42.56,4.537,2.07,1.86,0.43,0.289,1,0,0,66.55,B,60.07,66.74,73.41,66.74,B,66.64,CONDITIONAL REVIEW,2026-06-10
SME_00579,Vertex Garments Care,Textile,Medium,13,7,392527.68,16051.92,196263.84,48,620,0.41859999999999997,41.86,9.9,1.68,1.89,0.44,0.124,0,0,0,41.62,C,57.22,63.58,69.94,63.58,B,52.6,CONDITIONAL REVIEW,2026-06-10
SME_00580,Urban DairySupport Enterprises,AgriTech,Growth,9,3,202836.0,43257.24,101418.0,24,755,0.17300000000000004,17.3,2.345,0.23,2.54,0.77,0.6,0,0,0,79.07,A,73.68,81.87,90.06,81.87,A,80.47,APPROVE,2026-06-10
SME_00581,Smart ProcessedFood Works,Food,Micro,3,11,718522.2,40330.32,359261.1,12,587,0.47750000000000004,47.75,8.908,2.04,1.43,0.21,0.131,1,0,0,43.35,C,54.82,60.91,67.0,60.91,B,52.13,CONDITIONAL REVIEW,2026-06-10
SME_00582,Trust Restaurant Works,Food,Medium,1,10,602503.56,65056.32,301251.78,12,612,0.43210000000000004,43.21,4.631,2.22,1.92,0.46,0.183,1,0,0,53.77,B,54.88,60.98,67.08,60.98,B,57.38,CONDITIONAL REVIEW,2026-06-10
SME_00583,Golden HomeGoods Ventures,Retail,Growth,4,15,396955.8,72334.08,198477.9,24,510,0.6174999999999999,61.75,2.744,2.45,1.58,0.29,0.109,1,0,1,33.63,C,38.96,43.29,47.62,43.29,C,38.46,FRAUD REVIEW,2026-06-10
SME_00584,Nova FarmInputs Foods,AgriTech,Micro,1,7,312421.8,31615.44,156210.9,36,521,0.599,59.9,4.941,2.72,1.0,0.0,0.436,1,1,1,38.26,C,44.2,49.11,54.02,49.11,C,43.69,FRAUD REVIEW,2026-06-10
SME_00585,Secure Dyeing Studio,Textile,Small,3,28,1256838.96,248744.04,628419.48,60,643,0.37649999999999995,37.65,2.526,1.42,2.24,0.62,0.078,1,0,0,42.7,C,59.04,65.6,72.16,65.6,B,54.15,CONDITIONAL REVIEW,2026-06-10
SME_00586,Bright FleetServices Traders,Logistics,Growth,1,7,368624.76,78181.44,184312.38,60,543,0.5576,55.76,2.357,2.31,1.86,0.43,0.341,1,0,0,44.84,C,47.48,52.75,58.03,52.75,B,48.8,CONDITIONAL REVIEW,2026-06-10
SME_00587,Green MetalWorks Partners,Manufacturing,Growth,11,5,722946.36,107108.76,361473.18,48,697,0.27759999999999996,27.76,3.375,0.99,2.14,0.57,0.332,0,0,0,75.92,A,66.14,73.49,80.84,73.49,A,74.7,APPROVE,2026-06-10
SME_00588,Smart ColdStorage Digital,AgriTech,Micro,9,5,466264.68,25385.52,233132.34,48,629,0.4023,40.23,9.184,1.4,1.86,0.43,0.291,1,0,0,53.48,B,60.31,67.01,73.71,67.01,B,60.25,CONDITIONAL REVIEW,2026-06-10
SME_00589,Smart MetalWorks Works,Manufacturing,Small,8,3,259773.12,45360.24,129886.56,24,653,0.3588,35.88,2.863,1.33,2.35,0.68,0.228,0,0,1,49.94,C,56.67,62.97,69.27,62.97,B,56.45,FRAUD REVIEW,2026-06-10
SME_00590,Future Fashion Studio,Retail,Medium,12,23,1231188.0,115854.12,615594.0,24,637,0.3872,38.72,5.314,2.51,2.29,0.65,0.499,1,1,0,74.79,A,64.94,72.16,79.38,72.16,A,73.47,CONDITIONAL REVIEW,2026-06-10
SME_00591,Smart Fabric Agro,Textile,Micro,6,21,1587197.64,142921.44,793598.82,36,667,0.33299999999999996,33.3,5.553,2.0,2.31,0.65,0.41,0,0,0,61.31,B,61.72,68.58,75.44,68.58,B,64.94,APPROVE,2026-06-10
SME_00592,Nova Bakery Solutions,Food,Small,6,13,668152.92,37240.32,334076.46,24,506,0.6249,62.49,8.971,3.4,1.44,0.22,0.262,2,1,1,49.6,C,48.31,53.68,59.05,53.68,B,51.64,FRAUD REVIEW,2026-06-10
SME_00593,Future Plastic Care,Manufacturing,Micro,3,5,486793.56,103844.4,243396.78,36,762,0.16059999999999997,16.06,2.344,0.26,2.63,0.82,0.157,0,1,0,58.76,B,76.06,84.51,92.96,84.51,A,71.64,APPROVE,2026-06-10
SME_00594,Urban SupplyChain Ventures,Logistics,Micro,6,27,1696782.36,381872.52,848391.18,48,720,0.236,23.6,2.222,0.79,2.7,0.85,0.294,0,0,0,55.17,B,65.76,73.07,80.38,73.07,A,64.12,APPROVE,2026-06-10
SME_00595,Green HomeGoods Enterprises,Retail,Small,3,7,333282.12,18737.52,166641.06,24,508,0.6212,62.12,8.893,2.5,1.1,0.05,0.282,1,0,1,33.96,C,39.04,43.38,47.72,43.38,C,38.67,FRAUD REVIEW,2026-06-10
SME_00596,Bright Plastic Traders,Manufacturing,Medium,9,8,343246.56,31647.6,171623.28,48,584,0.4831,48.31,5.423,2.31,1.55,0.27,0.139,1,0,1,35.99,C,48.18,53.53,58.88,53.53,B,44.76,FRAUD REVIEW,2026-06-10
SME_00597,Ever HealthServices Textiles,Healthcare,Medium,14,21,1533880.68,299953.08,766940.34,60,670,0.32709999999999995,32.71,2.557,1.46,2.29,0.64,0.18,0,0,1,50.62,B,51.51,57.23,62.95,57.23,B,53.92,FRAUD REVIEW,2026-06-10
SME_00598,Vertex SupplyChain Ventures,Logistics,Medium,8,13,1136199.72,69217.92,568099.86,48,563,0.5216000000000001,52.16,8.207,2.65,1.65,0.32,0.45,1,0,0,69.53,B,52.49,58.32,64.15,58.32,B,63.92,CONDITIONAL REVIEW,2026-06-10
SME_00599,Golden Accessories Digital,Textile,Small,4,34,1409440.32,157132.68,704720.16,48,646,0.37070000000000003,37.07,4.485,1.67,2.09,0.55,0.314,0,0,0,68.4,B,64.76,71.96,79.16,71.96,A,70.18,CONDITIONAL REVIEW,2026-06-10
SME_00600,Green Delivery Foods,Logistics,Micro,10,10,657914.88,150564.72,328957.44,12,672,0.32410000000000005,32.41,2.185,1.27,2.21,0.61,0.516,1,0,0,67.56,B,60.12,66.8,73.48,66.8,B,67.18,APPROVE,2026-06-10
SME_00601,Secure Bakery Hub,Food,Micro,12,7,507634.92,75212.52,253817.46,48,656,0.3519,35.19,3.375,1.36,2.44,0.72,0.187,0,0,0,56.37,B,60.82,67.58,74.34,67.58,B,61.97,CONDITIONAL REVIEW,2026-06-10
SME_00602,Vertex Pharmacy Agro,Healthcare,Micro,7,6,1100244.0,354794.16,550122.0,48,730,0.2187,21.87,1.551,0.69,2.93,0.97,0.151,0,0,1,53.16,B,63.59,70.65,77.72,70.65,A,61.91,FRAUD REVIEW,2026-06-10
SME_00603,Vertex Fabric Agro,Textile,Small,4,3,282900.12,19626.36,141450.06,60,534,0.5749,57.49,7.207,2.47,1.47,0.23,0.186,1,0,0,45.06,C,45.68,50.75,55.83,50.75,B,47.91,CONDITIONAL REVIEW,2026-06-10
SME_00604,Trust HealthServices Traders,Healthcare,Micro,10,8,545996.4,57390.84,272998.2,12,574,0.5014000000000001,50.14,4.757,2.08,1.59,0.3,0.222,1,1,0,38.07,C,42.88,47.65,52.41,47.65,C,42.86,CONDITIONAL REVIEW,2026-06-10
SME_00605,Trust Fabric Digital,Textile,Micro,3,18,1200979.8,174572.16,600489.9,48,581,0.4898,48.98,3.44,2.42,1.94,0.47,0.086,1,0,0,47.86,C,52.8,58.67,64.54,58.67,B,53.27,CONDITIONAL REVIEW,2026-06-10
SME_00606,Future LendingTech Foods,FinTech,Micro,14,13,1356535.68,397815.48,678267.84,60,757,0.16979999999999995,16.98,1.705,0.4,3.0,1.0,0.408,0,0,0,70.41,A,69.44,77.16,84.88,77.16,A,73.78,APPROVE,2026-06-10
SME_00607,Trust Dyeing Textiles,Textile,Medium,5,9,923935.56,17199.6,461967.78,24,608,0.4403,44.03,9.9,2.18,1.79,0.39,0.518,1,0,0,72.48,A,57.61,64.01,70.41,64.01,B,68.25,CONDITIONAL REVIEW,2026-06-10
SME_00608,Smart HomeGoods Ventures,Retail,Small,5,5,187795.8,47898.72,93897.9,24,772,0.1411,14.11,1.96,0.67,3.0,1.0,0.443,0,0,0,63.53,B,73.15,81.28,89.41,81.28,A,72.41,APPROVE,2026-06-10
SME_00609,Nova Pharmacy Textiles,Healthcare,Growth,11,10,1009766.28,317180.88,504883.14,36,762,0.1594,15.94,1.592,0.56,2.76,0.88,0.463,0,1,0,63.87,B,68.28,75.87,83.46,75.87,A,69.87,APPROVE,2026-06-10
SME_00610,Trust Beverage Mart,Food,Medium,0,17,770577.12,40207.56,385288.56,48,612,0.43189999999999995,43.19,9.582,2.39,1.65,0.32,0.258,1,0,0,49.56,C,59.71,66.34,72.97,66.34,B,57.95,CONDITIONAL REVIEW,2026-06-10
SME_00611,Green ProcessedFood Hub,Food,Small,3,12,579420.48,65521.44,289710.24,24,506,0.626,62.6,4.422,2.61,1.61,0.31,0.207,1,0,1,40.18,C,45.72,50.8,55.88,50.8,B,45.49,FRAUD REVIEW,2026-06-10
SME_00612,Golden FleetServices Logistics,Logistics,Micro,2,10,454847.76,67150.68,227423.88,36,545,0.5553,55.53,3.387,2.59,1.69,0.34,0.145,1,0,0,39.7,C,49.37,54.86,60.35,54.86,B,47.28,CONDITIONAL REVIEW,2026-06-10
SME_00613,Rapid Accessories Agro,Textile,Small,6,6,209651.76,18898.32,104825.88,60,561,0.5246,52.46,5.547,1.93,1.51,0.25,0.16,1,1,0,35.08,C,49.53,55.03,60.53,55.03,B,45.05,CONDITIONAL REVIEW,2026-06-10
SME_00614,Trust Dyeing Traders,Textile,Micro,8,15,1408135.2,157304.4,704067.6,36,508,0.6227,62.27,4.476,3.02,1.24,0.12,0.15,1,0,0,31.29,C,44.62,49.58,54.54,49.58,C,40.44,REJECT,2026-06-10
SME_00615,Urban MetalWorks Logistics,Manufacturing,Small,3,3,361492.8,36614.64,180746.4,36,586,0.47919999999999996,47.92,4.936,1.92,1.7,0.35,0.185,1,0,1,52.96,B,54.38,60.42,66.46,60.42,B,56.69,FRAUD REVIEW,2026-06-10
SME_00616,Vertex Pharmacy Hub,Healthcare,Small,5,11,1453704.48,401176.2,726852.24,12,725,0.2278,22.78,1.812,0.9,3.0,1.0,0.446,0,0,0,62.42,B,64.1,71.22,78.34,71.22,A,66.82,APPROVE,2026-06-10
SME_00617,Green Diagnostics Partners,Healthcare,Small,11,42,2810665.32,462103.92,1405332.66,12,675,0.31889999999999996,31.89,3.041,1.16,2.39,0.7,0.212,0,0,0,49.19,C,61.38,68.2,75.02,68.2,B,58.7,APPROVE,2026-06-10
SME_00618,Golden AgroProcessing Solutions,AgriTech,Micro,14,4,340779.12,65404.8,170389.56,60,726,0.22550000000000003,22.55,2.605,1.28,2.73,0.87,0.367,0,0,0,64.56,B,64.86,72.07,79.28,72.07,A,68.31,APPROVE,2026-06-10
SME_00619,Vertex Electronics Traders,Retail,Medium,0,8,321344.4,101681.4,160672.2,48,670,0.32720000000000005,32.72,1.58,1.41,2.4,0.7,0.221,0,0,0,58.38,B,57.83,64.25,70.68,64.25,B,61.31,APPROVE,2026-06-10
SME_00620,Prime Grocery Mart,Retail,Medium,9,9,607659.96,56412.84,303829.98,12,599,0.4556,45.56,5.386,2.39,1.65,0.33,0.15,1,0,0,59.74,B,56.47,62.74,69.01,62.74,B,61.24,CONDITIONAL REVIEW,2026-06-10
SME_00621,Rapid Payments Studio,FinTech,Medium,0,7,1243270.56,255334.8,621635.28,12,639,0.3833,38.33,2.435,1.11,1.97,0.48,0.208,1,1,0,54.08,B,57.45,63.83,70.21,63.83,B,58.95,CONDITIONAL REVIEW,2026-06-10
SME_00622,Trust Restaurant Ventures,Food,Small,8,17,853862.64,89875.56,426931.32,24,702,0.26849999999999996,26.85,4.75,1.33,2.33,0.66,0.521,0,0,0,74.75,A,67.82,75.36,82.9,75.36,A,75.06,APPROVE,2026-06-10
SME_00623,Green Fabric Enterprises,Textile,Small,13,12,1617738.0,235714.32,808869.0,60,684,0.30179999999999996,30.18,3.432,1.95,1.86,0.43,0.237,0,0,0,53.51,B,59.56,66.18,72.8,66.18,B,59.84,APPROVE,2026-06-10
SME_00624,Blue Restaurant Textiles,Food,Micro,12,10,422183.88,61233.12,211091.94,60,740,0.20079999999999998,20.08,3.447,0.56,2.51,0.76,0.337,0,0,0,69.39,B,72.33,80.37,88.41,80.37,A,74.88,APPROVE,2026-06-10
SME_00625,Trust Accessories Traders,Textile,Medium,3,15,418675.56,69390.6,209337.78,24,588,0.4756,47.56,3.017,2.52,2.33,0.67,0.148,1,0,0,51.14,B,56.43,62.7,68.97,62.7,B,56.92,CONDITIONAL REVIEW,2026-06-10
